feature_1,feature_2,feature_3,feature_4,feature_5,transaction_id,user_id,transaction_amount,transaction_time,location,merchant_id,label
-1.7462661953372736,0.9138259606024524,-0.44309487395607067,-2.8319399284741515,-1.571623210874448,TX100010,2f8e89ac-fa1f-402f-8896-65cfafa32161,40.27,2025-01-08 08:36:09,East Brucehaven,00c03068-b034-4866-a4a7-a840d7b580d3,0
0.7590117111689207,-0.4468525589868122,2.569907035475335,0.9926051298558801,0.3218438113679798,TX100011,62ad4e35-f716-47a7-b287-bf68964186c1,9892.371839407604,2025-01-22 17:29:58,Turnertown,bcbb59c0-5775-4fa9-bbad-372d3c99a23a,1
-0.2720571820315808,-0.2840265056259248,0.6198091075303009,-2.063973001758184,-2.242659131337946,TX100012,400a2d8a-aecf-4b87-9e68-933caa64e0d6,5.72,2025-01-18 00:53:32,New Bethanymouth,5bf1c3ee-1a03-43e7-a218-9106ad5f57dd,0
-0.6480793047723832,-0.4805679826923097,0.01424416401371203,-2.407374161936458,0.17534959484628654,TX100013,d80f2b88-f3da-4f91-89a2-f087227baa76,36.88,2025-02-03 14:15:12,West Patricia,8ef16b05-7e2b-4399-ba7e-4f45af39c845,0
0.35727235119948497,-1.2782191298956973,-0.21645222277144752,-0.9796337105738849,1.9748965069476534,TX100014,c914bcdf-bd08-48cc-a619-4fe1364c453c,12.13,2025-01-24 16:01:56,Amandaland,89417bcf-b032-4aca-859c-a86839618881,0
0.34838471698988266,-0.8171014882667313,-1.1874654017384385,-0.9780123683934284,-0.38385507555079446,TX100015,4558f16b-c5bd-416a-bd11-5aa710023b12,83.63,2025-01-21 12:55:03,New Anthonyview,edbe50ca-82c7-4651-a762-7c297e47ffbc,0
0.0030209236374082763,-0.8746890102984259,-0.4652168666180802,-1.4514779587544766,0.7803861650614762,TX100016,b6d741a0-c8ef-404b-b9c1-11741033068f,51.48,2025-01-02 19:50:31,Greenport,9efd68d4-b725-48b4-a90e-d18456cb9118,0
0.262728736495426,-0.8925530322620789,-0.9788142460811394,-0.9447456825303951,0.6185764586330361,TX100017,e1106733-8fba-4296-b2be-270404e70930,2.37,2025-01-26 08:59:08,South Ericchester,ea38c7eb-f321-4080-aacc-56103fcd20e3,0
0.19112697873161708,0.4726074974153054,0.3770920937424761,1.177459397119478,-0.566647337129476,TX100018,60cced6f-0bdd-41af-8f02-46dcc5eb56ba,5086.356650780779,2025-01-23 20:32:23,South Jennifer,e7b76f54-0f96-411c-8490-f0f0340190cc,1
0.18147962900163597,-0.7672104130886643,0.5863329755781368,-0.9820865310827187,0.35761104607949024,TX100019,138b5328-6d25-451b-bd85-1544a2ba2243,3.34,2025-01-23 13:23:00,Jordanview,af9d0d67-cc3a-48f8-a1da-cafd08c06ead,0
-2.4244371895567682,1.5185221714326418,0.8266415353898965,-2.4793426552083795,0.2970143083880592,TX100020,097f4045-c743-4197-bf7d-c634267bfa92,19.3,2025-01-30 04:40:01,Port Angela,51635328-af30-4903-92d5-a4e5cefc269a,0
0.25941688784930395,-0.9728560844307522,-0.7922983922041061,-1.0285476840987464,0.8410135713849072,TX100021,81910630-b2b7-4617-8af6-d70fd1d8e3fe,3.91,2025-02-07 14:34:22,New Vicki,474448a3-e693-4a76-84e8-e9ca0558a3a8,0
1.5278277592308445,-1.772047645187396,-0.14655853569167893,-0.877464581764968,-2.2788663679008323,TX100022,309a1381-82c8-45de-89c9-f9195a263c11,10.61,2025-01-01 19:13:33,Lake Kendrashire,a3f12041-9a32-41cf-9728-b251d64a137f,0
0.13621113592028902,-0.5638750829911493,0.3562167098144623,-0.752577616837845,0.16537669255232368,TX100023,b3c7ab70-e018-46d7-be93-16fe2b146361,6.18,2025-01-05 10:08:02,Port Brandy,ee353ebe-1cfb-4b35-9455-9f8816cf9975,0
0.7133951738610417,-1.0376564158926171,0.23882938618641383,-0.28077407356381845,0.3741563642338508,TX100024,fa4ce054-e987-42ea-bd95-65cebcf88538,13.51,2025-02-09 19:15:14,West Deniseside,4bfc490d-3538-4e0e-bc0f-985304bba643,0
0.3019139885923663,-1.0392961846155329,1.2613181018500463,-1.0551862816147417,0.8616968771277991,TX100025,9e9506b0-7575-48b9-b9a5-328eabf1e0b0,19.67,2025-02-02 11:20:29,New Nathan,00cbb84d-b716-4ed1-a3e5-2c97a7a26585,0
0.6700830020460105,-1.3921714367050948,1.5991566845286143,-0.5838710338762807,1.7047991420301394,TX100026,3c52f19f-0008-45ac-979a-530780ee4229,63.66,2025-01-10 00:44:24,Lake James,b6361e41-dafb-4ecd-8f4e-0084a0df1e9f,0
0.014547426431555403,-0.4580164589734136,-2.899893780274999,-1.2072117111810263,-0.8364760723783844,TX100027,9ced27ea-2528-4c35-94e7-11b97efb844a,37.5,2025-02-01 20:58:22,West Craighaven,9351f413-2ee7-4a08-8193-2149bbdd6f8a,0
0.18398133986969842,-0.08996894809212175,-1.2352804947662746,0.5967691716181407,0.9108561569848841,TX100028,9cee9884-6e02-401b-af0e-e4059691fa43,7393.326752451143,2025-01-19 17:24:54,Whitebury,98103d7c-1942-417e-8e39-86440f70a9c9,1
0.6577030252683818,-1.2087117788831845,-0.3125161606756704,-0.361007445839303,1.399681426055734,TX100029,9a4a3c3d-a95a-4e53-a55e-4fe37f2c6c7a,37.75,2025-01-02 15:54:47,Brandonfort,64d1f0d7-46e7-4516-bd6c-70def61decc4,0
0.31153022759603005,-0.9294152483590686,0.8039193308807204,-0.8908373663633541,0.6560354907528966,TX100030,a96c6a17-6993-43bb-8c5f-c161bb323f51,12.82,2025-01-31 11:02:50,North Andreafort,ad122f33-5f2f-487f-8ebc-6c11c82876c5,0
-0.36457887490462515,-0.8080155867374744,0.2829461845074849,-1.96441536871945,1.3253926852538556,TX100031,ed8d9b27-f7a8-4eac-9d5f-abc9f0607cb1,13.92,2025-01-28 16:17:45,Tiffanyfort,71a0fd00-8bd9-4ef5-a907-b8e8875b5bc8,0
0.8594836651006316,-1.3282837467906106,-0.28616863668797066,-0.01952154472253964,1.6917407901341464,TX100032,5ec02a0d-7b43-4fce-904d-4c38cb4e1a68,5.42,2025-02-02 00:45:23,New Scottbury,33c2f7fa-ba6d-42ad-a270-c7793be12ff9,0
0.33445909216138575,-0.7640468124044304,1.0728867429928937,-0.7566377061529034,4.959801345227888e-05,TX100033,1afa5be6-90ce-442f-a0df-1f985636745a,6.1,2025-02-10 06:27:03,Anthonystad,bd5bd232-6562-4dbe-bcbb-94886aec1a59,0
0.21728094220772962,-0.6334580981039009,-0.3341364484598427,-0.7234755705633834,0.11367659104023775,TX100034,847c1d44-4b08-49db-a5c5-4292f4322360,56.22,2025-01-15 02:27:23,Millsside,28db6eec-d470-4233-8e19-44c15e1aa69c,0
2.028700888239221,-2.224786655694567,-1.847408384527915,-0.16927020283311078,-1.1003618934980768,TX100035,3a662ec5-477b-4c3d-90b5-90d08856a9b1,16.73,2025-01-19 15:24:15,Michaelmouth,48c73e9f-df43-46ad-aaf9-c196cc684f62,0
-0.050190041141548666,-0.4983011498477903,-0.5124052146241178,-1.609485573443614,-1.2814501919345163,TX100036,b0894489-3edb-45c1-a363-8f803bce012c,11.82,2025-01-10 21:57:30,South Kyle,5d616c76-5534-40eb-ab48-3d9d2b0615d6,0
-1.5874185978881035,0.7952928570751092,-0.7206260575907678,-2.7255517000828733,-1.6374980198060558,TX100037,f896ecdb-e914-413c-b4a2-214c1e4d1749,30.11,2025-01-11 07:43:38,New Christianview,1380d126-0f3f-4d0c-b0fe-c50988e3cf5c,0
0.9303735467448772,-1.3162628355417332,0.10940759902005842,-0.9323775348457709,-1.1828218081855488,TX100038,3841fa17-1f31-4506-a1d5-66a71cda3a73,28.14,2025-02-08 17:33:01,Robertland,40636551-8edd-4b8b-a5dd-7fa254115e46,0
0.29182876930235874,-0.7193908222790846,0.1310207620786982,-0.7242221084346567,0.10942547962916616,TX100039,93d173a2-2dac-4e99-a68e-fdac618b9b1f,1.09,2025-01-01 03:20:35,Port Belinda,bf13dedd-0383-426d-86c3-3550ef1cc247,0
0.8061629652599702,-1.4251742486180896,0.9344277832313074,-0.284233834991259,1.8329426155722395,TX100040,e2368f34-3724-434f-bb69-4aa7f8528626,25.38,2025-01-14 04:45:10,Erikaview,8895c0f9-026f-475a-948f-116b9b611dc4,0
-0.13970138368831106,-0.3952834642639893,-0.2855036969711149,-1.1439811499636525,-0.06362707448092153,TX100041,446a1158-954f-4ce6-a8e8-960a2d3c94c3,77.2,2025-01-21 01:10:06,Lake Steven,d6acc9e6-a579-43fd-90a4-6efc788ad9c1,0
-0.9486115246701993,0.2354814300477368,-0.2781192303112381,-2.5209284520017414,-2.048920583588611,TX100042,122e17de-a37a-42ea-8d1f-595a970b5867,2.81,2025-01-14 07:33:11,Jeffreyview,a4f7d1e5-7683-4780-94e0-930e645e831d,0
-2.264362477677068,1.4404292116790498,1.3369204375647132,-3.121886148340178,-1.9417561183352565,TX100043,6d6d53fd-9a64-4747-9268-7793b151fe82,12.0,2025-01-09 20:01:34,Lake Sandrastad,749c7af7-4c14-424f-ab12-ef7eb5eee415,0
0.814067160756826,-1.0630877878440748,-0.5974233651432281,-0.010559774867020089,0.6008978730706991,TX100044,bec0b098-bad2-4cb2-9301-703afab6d68c,6.12,2025-01-29 03:29:47,South Lisaberg,f424f82c-9372-47de-bfb4-ebee6d327a4b,0
0.3123738347600936,-0.7883076262442934,0.14280939244258323,-1.1621518020844417,-0.7963881059494818,TX100045,d22f5341-0917-41ab-a39a-c6d45231adae,82.62,2025-01-27 11:00:59,Chambersshire,59583c0b-2603-454d-8cf3-648f3026640c,0
-0.13481545047098584,-0.8816345005567057,-0.5790453361681495,-1.7113826870432762,0.975934941986768,TX100046,32e33064-4781-40a3-99eb-2098cf6dc726,7.07,2025-02-07 11:28:47,East Dawn,dffec7aa-c0c2-4e94-b6fa-7d8857184fcd,0
0.22164799241407596,-0.715217178242739,-1.1378071596536348,-0.9643676111726209,-0.11263345613506925,TX100047,3a3f34f2-845b-4f3f-b105-7cdfcd40c4ac,28.69,2025-01-11 06:43:34,Port Gregoryfort,c0366438-f0c8-4fa2-a347-285438c798c8,0
3.1776225210817013,-3.2711649518540002,-1.645592614041814,0.6079567221080491,-0.5657610631331644,TX100048,02c1e1e8-0c08-44b2-aa63-af2141b80451,115.95,2025-01-15 13:45:38,North Andrewport,46efda1b-782f-4a56-8a00-0f5d02446aad,0
2.017208721995459,-2.228434437712628,0.3144794724834049,-0.32998958871096096,-1.4306636136195412,TX100049,af03f0e1-c7f4-417a-90de-f1c30db6b938,6.03,2025-01-29 21:34:19,Kevinhaven,07481bd1-f22e-49ea-9542-76e44064ecab,0
0.40768057799271384,-0.8658228402233719,-0.7492156170889224,-0.5828209732140459,0.5422181872879417,TX100050,7d3961dc-afcc-4543-8d3c-672b0d408043,4.98,2025-01-24 11:46:03,North Erica,2090161d-ae9b-483a-9552-edd18c01f125,0
0.1784041110081849,-0.910081380923468,0.024857503751269192,-1.110198519590306,0.7909875708110132,TX100051,7d4bf6f0-219f-405b-8d31-498c9781c611,98.7,2025-01-04 10:33:39,Port Courtney,54925649-4464-465b-9faf-85955cc76cc9,0
2.024719235805581,-2.191163674773749,-0.8908896119420586,0.4282688070050038,0.3061737398363038,TX100052,1452df53-b834-498e-89f5-ea7b6cc61363,7.56,2025-01-13 13:13:41,Ariasland,bfb6c0c9-3c87-421a-bd92-9398ce0888e1,0
-0.292960488021025,-0.7488168887125648,0.18676205484824018,-1.9688131319818285,0.5686997955559077,TX100053,9efb8bba-dac7-4ba6-9d21-e1e37b5d0c7d,10.07,2025-01-17 03:58:46,Martinezmouth,83ab5f63-98b9-4989-b01b-590e17e2d774,0
0.3159351390226136,-0.9351619237882096,0.1848678838526347,-0.8196756682261253,0.8450207883755073,TX100054,6bfd73c8-4c10-43ab-aa2e-b1ce1ec1680f,10.52,2025-01-18 03:34:31,Alyssamouth,26848f3d-d612-4076-a71d-808da62763ca,0
1.6540852416941898,-1.9217259690988047,-0.639230561280132,-0.318378326093286,-0.8027817996381107,TX100055,ae9fdd7c-d723-482d-b31f-aaafa61ec05b,98.35,2025-01-27 10:31:03,North Darrell,0ddf5582-85e1-4450-a9c0-103b81731c72,0
0.34935874267869726,-0.7694794420598539,0.5767938239138171,-0.7349876641258001,-0.005488386826725256,TX100056,4b1abd97-d0a6-45c3-ba45-400be65013a4,49.15,2025-01-20 14:01:50,Wrightport,969ecc45-b9df-494d-b1f1-1e915863f7b6,0
0.3950014633393641,-0.9217940024229752,0.5963970691176537,-0.7390161500136903,0.5051791047297622,TX100057,e56ec4a1-a392-4c98-9a4d-8bb0f1caffb5,2.75,2025-02-06 10:00:18,Steelehaven,bcfbd021-b304-4c63-8725-a6b972918044,0
1.141823192541778,-0.8171517729595326,-1.001062213384433,1.5731037764077729,1.4521402794781846,TX100058,ae4bf2a9-aefe-405c-a118-6580fd1c2199,9264.717377713787,2025-01-17 01:00:22,East Patriciafort,ecd619fb-9bbb-4f65-8d70-e5ed11d2e5c8,1
0.6099906048896474,-0.6616529873031965,1.7701676156472728,0.014909824433250396,-0.19745813636783827,TX100059,62fa47a2-3989-46dc-b46c-4166e7e1cf45,8.33,2025-02-05 10:56:06,West Peggy,8f7de1a1-3f7e-42a0-b880-5e003cdb5a0b,0
-0.4206402704309471,-0.453391276636425,1.0357246425830327,-1.9456021929528022,-0.14384887630696208,TX100060,cd0e4edd-6559-47ef-8083-ab098742cd3b,3.15,2025-01-14 18:31:53,Valenzuelaville,ce0ec864-d586-4475-aa3a-118e12dd30bb,0
-0.618442881199956,0.03449339202871715,1.5080475914191533,-2.3424303146445364,-2.5349342478395247,TX100061,ad7c6db8-8c2e-4634-ab83-4ecc7c528c2e,13.89,2025-01-09 12:43:11,Hooverton,61fee512-9bd3-49fd-8036-24a08708465b,0
-0.07089187466010784,-0.7586072288867346,0.6731320206897123,-1.506132185405677,0.47824954832451594,TX100062,f1837fa0-e8f7-441a-a07c-2cab953010a6,15.42,2025-01-14 16:31:28,South Pamela,79ce51b3-5b13-418a-b190-634fae3946d8,0
0.5669913600950116,-0.9311143632420413,0.6301487764278614,-0.9316371717139538,-0.9928683384607686,TX100063,2b7d30d2-cd5c-4c5c-b0a1-b97a1dc22788,41.72,2025-02-05 07:35:01,South Bonnieberg,c3525e40-fc34-4494-8c90-1ff8fd44be6e,0
1.089706047770382,-1.3592851712569372,-1.3257937713542476,-0.1882928291141982,0.015903399059508327,TX100064,4da03fd8-95c1-4197-bb11-f112a98a6a9c,66.24,2025-02-09 00:16:27,Jenniferbury,5575d97a-a0b7-4838-93a5-ff0f4ae474c4,0
2.159246917290466,-2.3352845786088654,-0.09530972104935061,0.00936893421435081,-0.8480250051668736,TX100065,d1bd2233-57e1-417c-bcec-89f1b5576689,39.26,2025-01-03 13:22:04,Kaisershire,c6343f36-772e-4714-9f4f-426a26d68625,0
-0.13731257335231642,-0.713136767763168,-0.2960461003212362,-1.6033320803235922,0.38975036686844844,TX100066,350175a8-ed3e-43ae-89d7-f1736361766c,26.72,2025-01-29 20:08:09,New Lucas,95d5abf3-0bd7-4873-bee5-ef9290591177,0
-0.8284034559345829,0.16557418587760497,1.1512196407856137,-1.7655766164326174,-0.44229043465629103,TX100067,4ea0704c-8a08-402a-b5c5-d1c690d70279,14.51,2025-01-01 08:56:26,New Isaacport,e1df597e-1bda-43fb-927a-81eb586445e2,0
0.8517844779353783,-0.575007014191558,-2.21004278929018,1.2880365195944448,1.2007559000356962,TX100068,f5aa7eef-0362-4294-b237-c1ce5d89d4f6,8181.802542462737,2025-01-24 05:09:12,North Jacob,eb9c8127-4ae8-4eba-b230-465426e7ee7f,1
0.5655947657961409,-1.0023469973403922,-0.6872265309140099,-1.1188746007973704,-1.0994008681374392,TX100069,47c4b817-5e2e-4ba6-b255-ea1132c4e5f2,140.48,2025-02-09 08:55:44,Millsport,a6d5e307-3020-42bf-befd-82d356fec78f,0
0.07087604421989782,-0.5394668210353581,-0.8259841780265164,-0.7488874885276071,0.44383900328844006,TX100070,5d8941ee-c333-4810-86d4-099478a6c5bd,4.83,2025-01-21 23:00:47,South Sherry,1078c2ac-4db8-4d3d-a43d-40e58453d13d,0
0.4857279349788414,-1.199786519933601,-0.8177154757301307,-0.7489443485439249,1.3854117265999006,TX100071,5a42e75d-1347-432b-a2a4-22ec43bee6ab,6.77,2025-01-18 18:06:45,Francistown,052799e4-8ef3-413b-bdf5-a8261f4a8751,0
0.8651167660400814,-1.2518826700244832,-2.2332788193557644,-1.7484388495045615,-3.2525468684257275,TX100072,e51effd2-59c0-42d0-b9d1-6e4b158d129e,26.6,2025-01-12 09:14:54,North Lisaton,9ffaa81e-f56d-430e-b096-978a6d53176e,0
0.40922761217157044,-0.3353249794389467,-1.396934091467959,0.34590959541302035,0.17466575093972037,TX100073,bcba2c28-144a-4d9c-9d73-5cfd82cb7410,7411.046820788944,2025-01-30 11:16:02,Garciaton,f054dc62-3ff6-43bf-bc59-24a526e3e999,1
1.3310461530638695,-1.5902501752325289,-1.47423727889541,-0.3466847273446704,-0.6522659379038362,TX100074,a5cf062b-845a-4a2c-a7a3-89ed36228d90,15.38,2025-02-10 01:40:33,Lorifurt,9c48d238-d208-499a-8320-d1ad19c4ffc3,0
1.044995649401822,-1.3174527191673207,-0.2621451438679057,-0.5033803371980301,-0.7536986814107687,TX100075,3323edf8-470b-4f8e-8b70-8155992bf9c8,3.34,2025-02-03 06:55:31,Port Paige,8eef862a-551d-4642-bcb7-209c014e1caa,0
0.8527672415376714,-1.3035727687056236,1.5587980694978887,-1.124638443132016,-1.2795254334448694,TX100076,da8fed1b-f12c-44b3-adfe-ad4c4163e711,15.72,2025-01-23 06:56:16,Davidview,a76217ef-d2f8-445b-871a-d87bd094ca7e,0
0.3545972737004238,-0.21277711075987105,-0.8160378953942717,0.6274652904511273,0.5984897122449937,TX100077,9f24bdc0-6fd8-4d5b-9d04-2056557df4e7,7697.249437188466,2025-01-31 14:53:00,Jerryfort,8245757a-a100-4269-a31c-a9e0a97f348e,1
1.0201408455745047,-1.2853631887362353,0.5886526793824348,-0.8946204310219661,-1.7914467059606682,TX100078,ae3bfb65-5f40-4940-b2bd-9377b38bb1c0,44.05,2025-02-10 05:00:38,Lake Angela,35d87434-7553-4106-a27a-91194961316d,0
0.4625180244044484,-1.0220270171360228,-0.7730834555704812,-0.7986336919896266,0.46502715229157054,TX100079,a30dc65f-cdad-4abf-a204-585baf4edd3b,13.28,2025-02-06 23:10:14,Nicholasfort,af531dd8-8499-463d-bc3b-79fc635e7179,0
2.1759663396027786,-2.301800843751147,0.19332032475446598,-0.23144714790198895,-1.7531983943174867,TX100080,5d44a8ea-47a3-425b-87ed-57026b4edc42,35.66,2025-01-02 00:16:16,West Susan,e741f552-c0f8-4f2a-a9ab-e1185ce2102a,0
1.60989740999014,-1.806296515065489,-1.4019080677162379,-0.5659717958654309,-1.785268986386418,TX100081,3d4ac851-c792-4292-b473-4350213ff91f,5.08,2025-01-16 17:28:33,Parkerview,bd8cb5c1-f514-40aa-93b8-d94156a7a7ea,0
2.48666849835367,-2.6528583448239673,1.150607550593069,0.545814819693577,0.22738256650587774,TX100082,379e9736-5511-46b2-9db3-960c1bee9315,15.02,2025-02-06 18:11:27,Lake Brad,c105cee1-1bfd-4202-936a-6e46c7391697,0
1.4808722856529624,-1.7386411537663529,-0.8047245724183811,-1.0866045654307843,-2.7143213418641805,TX100083,a96a3639-cc5f-429f-9e89-a221ff43bd75,46.53,2025-01-07 21:17:02,Angelaton,d592714d-81ee-417c-b764-cfcee9b983e6,0
-0.0630926377968468,-0.34128275118785867,0.21482650611660128,-1.1866524449134177,-0.9232113607303134,TX100084,059da0a0-5f83-436f-a0d5-b0ffb9abd7f5,23.61,2025-01-06 15:30:11,Thomashaven,ee62769e-435c-4fb8-ac48-c56b0de2da63,0
-0.8666917743243997,0.25485711094757546,-0.7286780669457907,-1.9224715737788562,-1.0869839374255472,TX100085,578064d9-9e32-48ca-9bcb-0d2e06255ed2,15.57,2025-01-30 22:40:15,Williamburgh,6580b845-94df-4bc6-99f2-e62f00d492a6,0
0.8114429841374682,-1.1536982045875885,-0.5253888696369459,-0.5239433789444213,-0.24731408145544975,TX100086,62fe23c7-a6ca-404b-bc6f-5e89091526bb,27.81,2025-01-28 16:49:38,Sarastad,c2d33d2d-c7c1-4878-ac75-ff8ef0556e9d,0
0.5844477369288265,-1.1840182504831651,-1.27040874397943,-0.5290415350517872,1.2768302298820622,TX100087,46d8c81d-d7b0-48a9-98a9-ce701da76837,32.53,2025-01-09 04:42:06,South Michelle,801ccbb1-f986-42ec-a38f-5f67e67b998f,0
0.4129109060066328,-1.4782006701310115,1.068959535275138,-1.1080539458652339,2.3502502280497692,TX100088,dd956fcd-04ab-4e9a-af76-10243833fc67,20.66,2025-01-29 15:56:45,Port Barbara,4ef7e833-0e2f-4cc3-8fb9-c56e947a7e2d,0
0.35933698340004105,-0.6628880331889782,0.12652320501805506,-0.48154020334164227,0.03629410398219701,TX100089,30d0fe9b-8be0-4197-8b6d-f9858de36446,15.54,2025-02-06 02:20:23,New Michelechester,594cf91d-0762-43f0-91cb-a56b87834831,0
0.7502215019080408,-1.3870241937495145,-1.5763517088994359,-0.37257361710415837,1.7422843800285803,TX100090,03042eae-089b-48f6-9dfa-212873af9f93,159.52,2025-01-15 07:28:36,Leslieborough,4c51e901-f451-40c7-bb0e-465844503b8b,0
0.5544509898273094,-0.9951356023828902,1.013455821741101,-0.47062247527324996,0.6213438450918939,TX100091,2ab3dd1f-33b4-4bf3-a5c0-78065bf38b95,443.13,2025-01-09 09:00:26,Mariahshire,1bdf0be5-8473-4242-b07d-4a9bfade40dd,0
0.6482308420866302,-1.0394259051725419,0.6795756851606412,-0.5542872234419571,0.06574958187901658,TX100092,bb5b39b9-de06-43f5-89ad-93b7688b2612,10.35,2025-01-20 23:03:24,Port Nicole,cdb21894-c0fd-4249-8f0d-80b0e843cf93,0
1.8092762345617717,-2.0526857078914826,-0.13415564209226424,-1.154912300427036,-3.2407869989190567,TX100093,50039bbd-3c24-4850-8f2d-66605f33f6b0,18.01,2025-02-05 09:40:48,North Denise,85b560ea-907f-4a8c-9d0e-e1865103f1bb,0
0.1826610815177415,-0.682134713218709,1.6739015887420603,-1.3082218479965886,-0.9461642135636754,TX100094,a4188fdd-1342-4b29-a64d-70f4746a4daa,9.11,2025-01-04 06:36:23,Patrickhaven,368dfb1e-7cdf-4954-bb11-80c6df29c4f7,0
0.32396610347375354,-0.7689024295053616,0.07272462740328739,-1.7505699984973364,-2.503299875061124,TX100095,5d25fb2e-213d-42db-bdfa-2c5ab77c175f,22.36,2025-02-04 14:07:15,Ginaville,e6b7f6db-7fed-4ca0-ab5b-b58fa6208c5b,0
0.8638925831419674,-1.225791972111678,-0.8067463802094889,-0.42307835583878706,0.07513652871663923,TX100096,e0773e17-a2b1-4740-942b-ec19798488ac,9.0,2025-02-02 02:28:37,Dawnview,656fbf2e-eb8e-48b6-b553-fd747fff5b38,0
0.016902276514700602,-1.0926737663260018,-0.1358547163882445,-1.5484354892373646,1.5857569842539885,TX100097,929f9faa-04f3-4eb4-a109-24d327d67cf9,47.94,2025-01-27 09:51:46,North Amanda,fb9e5f73-2c89-4207-aa66-ed8885ae0c63,0
1.3112334736191527,-1.5973183590197713,1.0043766347631322,-0.23337307274828967,-0.19934112736378995,TX100098,463ae0e6-6e66-4631-b0cf-8811f1a5d435,16.42,2025-01-08 16:15:00,Danieltown,736e606a-8f3c-48b7-b7ee-961c4b2ae390,0
1.96218065077265,-2.1008510295174156,-2.627065356808166,0.8428531158989375,1.293970199260744,TX100099,f1319e23-a868-4c24-bd32-b5ce58658129,4447.654554630254,2025-02-02 05:30:30,North Alexaburgh,9836b45e-58ce-4d25-8383-12179d87d1b7,1
0.7833151045639805,-0.7479833032777783,0.21741657568671346,0.5336666409762476,0.5555604810984962,TX100100,4a0210cd-1d76-4900-933e-fe608a4809ba,1817.6666176267954,2025-01-18 19:48:30,North Danastad,5ca7e204-7c35-4a60-878a-d9c21c2819cd,1
0.9126640647866898,-1.2872901768447786,-0.28839220030029905,-1.3764138065939198,-2.3853364251347746,TX100101,1630b735-44da-41eb-b0cd-22a32a5da5d1,9.3,2025-01-12 02:08:08,North Ericmouth,0efb77bf-c5f7-4c6f-b5b4-0efb4ec62016,0
0.004954285840069249,-0.9050897987477189,-0.7242465320583404,-1.3796976890147699,1.1152192466402095,TX100102,7b06ee5f-acaf-479f-b29c-62804465ef0d,18.99,2025-01-25 18:17:24,Rogerton,6588af6c-e348-4955-82cd-1d3a1c4fbb34,0
3.213957299053657,-3.167425401670572,-1.2744928824990227,0.9709677685806322,-0.3833109406609887,TX100103,8b5312c6-c22d-4dda-81a3-c9ce8938db22,7.59,2025-02-08 12:38:34,Jaredfort,b6a62f06-a808-4025-86d8-dc241d6480bc,0
